word	nodeType	synsetCount	unit
good	ADJ	27	02x05_-_Plan_to_Cross_the_Border
amazing	ADJ	4	02x05_-_Plan_to_Cross_the_Border
great	ADJ	7	02x05_-_Plan_to_Cross_the_Border
wrong	ADJ	13	02x05_-_Plan_to_Cross_the_Border
correct	ADJ	12	02x05_-_Plan_to_Cross_the_Border
third	ADJ	8	02x05_-_Plan_to_Cross_the_Border
next	ADJ	4	02x05_-_Plan_to_Cross_the_Border
free	ADJ	22	02x05_-_Plan_to_Cross_the_Border
picky	ADJ	1	02x05_-_Plan_to_Cross_the_Border
first	ADJ	16	02x05_-_Plan_to_Cross_the_Border
top	ADJ	22	02x05_-_Plan_to_Cross_the_Border
first	ADJ	16	02x05_-_Plan_to_Cross_the_Border
fair	ADJ	17	02x05_-_Plan_to_Cross_the_Border
sorry	ADJ	4	02x05_-_Plan_to_Cross_the_Border
female	ADJ	5	02x05_-_Plan_to_Cross_the_Border
different	ADJ	5	02x05_-_Plan_to_Cross_the_Border
nice	ADJ	6	02x05_-_Plan_to_Cross_the_Border
frail	ADJ	5	02x05_-_Plan_to_Cross_the_Border
okay	ADJ	4	02x05_-_Plan_to_Cross_the_Border
short	ADJ	23	02x05_-_Plan_to_Cross_the_Border
able	ADJ	4	02x05_-_Plan_to_Cross_the_Border
relaxing	ADJ	9	02x05_-_Plan_to_Cross_the_Border
actual	ADJ	5	02x05_-_Plan_to_Cross_the_Border
okay	ADJ	4	02x05_-_Plan_to_Cross_the_Border
safe	ADJ	7	02x05_-_Plan_to_Cross_the_Border
strong	ADJ	10	02x05_-_Plan_to_Cross_the_Border
numerous	ADJ	1	02x05_-_Plan_to_Cross_the_Border
sure	ADJ	10	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
sorry	ADJ	4	02x05_-_Plan_to_Cross_the_Border
funny	ADJ	5	02x05_-_Plan_to_Cross_the_Border
little	ADJ	10	02x05_-_Plan_to_Cross_the_Border
sad	ADJ	3	02x05_-_Plan_to_Cross_the_Border
nice	ADJ	6	02x05_-_Plan_to_Cross_the_Border
nice	ADJ	6	02x05_-_Plan_to_Cross_the_Border
sorry	ADJ	4	02x05_-_Plan_to_Cross_the_Border
okay	ADJ	4	02x05_-_Plan_to_Cross_the_Border
tired	ADJ	6	02x05_-_Plan_to_Cross_the_Border
quiet	ADJ	13	02x05_-_Plan_to_Cross_the_Border
okay	ADJ	4	02x05_-_Plan_to_Cross_the_Border
wrong	ADJ	13	02x05_-_Plan_to_Cross_the_Border
hidden	ADJ	7	02x05_-_Plan_to_Cross_the_Border
little	ADJ	10	02x05_-_Plan_to_Cross_the_Border
outside	ADJ	14	02x05_-_Plan_to_Cross_the_Border
little	ADJ	10	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
little	ADJ	10	02x05_-_Plan_to_Cross_the_Border
more	ADJ	5	02x05_-_Plan_to_Cross_the_Border
true	ADJ	15	02x05_-_Plan_to_Cross_the_Border
bad	ADJ	17	02x05_-_Plan_to_Cross_the_Border
large	ADJ	11	02x05_-_Plan_to_Cross_the_Border
famous	ADJ	1	02x05_-_Plan_to_Cross_the_Border
possible	ADJ	4	02x05_-_Plan_to_Cross_the_Border
suspicious	ADJ	2	02x05_-_Plan_to_Cross_the_Border
aware	ADJ	2	02x05_-_Plan_to_Cross_the_Border
certain	ADJ	7	02x05_-_Plan_to_Cross_the_Border
old	ADJ	9	02x05_-_Plan_to_Cross_the_Border
hard	ADJ	22	02x05_-_Plan_to_Cross_the_Border
good	ADJ	27	02x05_-_Plan_to_Cross_the_Border
full	ADJ	13	02x05_-_Plan_to_Cross_the_Border
serious	ADJ	6	02x05_-_Plan_to_Cross_the_Border
other	ADJ	4	02x05_-_Plan_to_Cross_the_Border
third	ADJ	8	02x05_-_Plan_to_Cross_the_Border
first	ADJ	16	02x05_-_Plan_to_Cross_the_Border
true	ADJ	15	02x05_-_Plan_to_Cross_the_Border
concerned	ADJ	5	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
amazing	ADJ	4	02x05_-_Plan_to_Cross_the_Border
well	ADJ	22	02x05_-_Plan_to_Cross_the_Border
able	ADJ	4	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
calm	ADJ	8	02x05_-_Plan_to_Cross_the_Border
right	ADJ	36	02x05_-_Plan_to_Cross_the_Border
many	ADJ	1	02x05_-_Plan_to_Cross_the_Border
cold	ADJ	16	02x05_-_Plan_to_Cross_the_Border
good	ADJ	27	02x05_-_Plan_to_Cross_the_Border
same	ADJ	6	02x05_-_Plan_to_Cross_the_Border
real	ADJ	13	02x05_-_Plan_to_Cross_the_Border
careful	ADJ	5	02x05_-_Plan_to_Cross_the_Border
sorry	ADJ	4	02x05_-_Plan_to_Cross_the_Border
next	ADJ	4	02x05_-_Plan_to_Cross_the_Border
sure	ADJ	10	02x05_-_Plan_to_Cross_the_Border
about	ADJ	8	02x05_-_Plan_to_Cross_the_Border
next	ADJ	4	02x05_-_Plan_to_Cross_the_Border
sure	ADJ	10	02x05_-_Plan_to_Cross_the_Border
delicious	ADJ	3	02x05_-_Plan_to_Cross_the_Border
clear	ADJ	45	02x05_-_Plan_to_Cross_the_Border
same	ADJ	6	02x05_-_Plan_to_Cross_the_Border
sorry	ADJ	4	02x05_-_Plan_to_Cross_the_Border
fearsome	ADJ	1	02x05_-_Plan_to_Cross_the_Border
lucky	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
unfair	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
entertaining	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
female	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
same	ADJ	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
least	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
jealous	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
extravagant	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
delicious	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
bad	ADJ	17	02x06_-_The_Fearsome_Luxury_Cruise_Ship
original	ADJ	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
fearsome	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
delicious	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
local	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
boorish	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
delicious	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
nervous	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
public	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
third	ADJ	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sure	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sure	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
more	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
other	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
crucial	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
right	ADJ	36	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sorry	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sorry	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
able	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
other	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
third	ADJ	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
private	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
third	ADJ	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
hungry	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
lonely	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
lonesome	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
delicious	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
great	ADJ	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
much	ADJ	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
exciting	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
skilled	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
clumsy	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
more	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
enough	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
other	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
many	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
many	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
many	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
correct	ADJ	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
about	ADJ	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
good	ADJ	27	02x06_-_The_Fearsome_Luxury_Cruise_Ship
numerous	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
complete	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
idiot	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
good	ADJ	27	02x06_-_The_Fearsome_Luxury_Cruise_Ship
numerous	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
few	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
second	ADJ	15	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sorry	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
big	ADJ	17	02x06_-_The_Fearsome_Luxury_Cruise_Ship
new	ADJ	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
female	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
least	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sure	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
new	ADJ	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
impatient	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
easy	ADJ	15	02x06_-_The_Fearsome_Luxury_Cruise_Ship
fast	ADJ	15	02x06_-_The_Fearsome_Luxury_Cruise_Ship
psychotic	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
few	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
unnecessary	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
more	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
about	ADJ	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
able	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
stern	ADJ	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
many	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
close	ADJ	37	02x06_-_The_Fearsome_Luxury_Cruise_Ship
close	ADJ	37	02x06_-_The_Fearsome_Luxury_Cruise_Ship
black	ADJ	22	02x06_-_The_Fearsome_Luxury_Cruise_Ship
haired	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
blind	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
blonde	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sorry	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
good	ADJ	27	02x06_-_The_Fearsome_Luxury_Cruise_Ship
married	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
little	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
able	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
second	ADJ	15	02x06_-_The_Fearsome_Luxury_Cruise_Ship
unnecessary	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
late	ADJ	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
many	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sure	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
few	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
few	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
suspicious	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
low	ADJ	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
much	ADJ	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
low	ADJ	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
cute	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
normal	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
unnecessary	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
good	ADJ	27	02x06_-_The_Fearsome_Luxury_Cruise_Ship
wrong	ADJ	13	02x06_-_The_Fearsome_Luxury_Cruise_Ship
damn	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
black	ADJ	22	02x06_-_The_Fearsome_Luxury_Cruise_Ship
haired	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
skilled	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
more	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sorry	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
precious	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
normal	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
good	ADJ	27	02x06_-_The_Fearsome_Luxury_Cruise_Ship
mad	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sad	ADJ	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
mad	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
unstable	ADJ	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
right	ADJ	36	02x06_-_The_Fearsome_Luxury_Cruise_Ship
constant	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
aware	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
particular	ADJ	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
popular	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
popular	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
fitting	ADJ	15	02x06_-_The_Fearsome_Luxury_Cruise_Ship
mental	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
overwhelming	ADJ	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
wooden	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
excited	ADJ	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
entire	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
right	ADJ	36	02x06_-_The_Fearsome_Luxury_Cruise_Ship
important	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
cheerful	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
squid	ADJ	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
fun	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
single	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
fun	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
different	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
optimal	ADJ	1	02x06_-_The_Fearsome_Luxury_Cruise_Ship
good	ADJ	27	02x06_-_The_Fearsome_Luxury_Cruise_Ship
perfect	ADJ	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
other	ADJ	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
last	ADJ	21	02x06_-_The_Fearsome_Luxury_Cruise_Ship
strong	ADJ	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
original	ADJ	6	02x07_-_Who_Is_This_Mission_For_
intermediate	ADJ	4	02x07_-_Who_Is_This_Mission_For_
hard	ADJ	22	02x07_-_Who_Is_This_Mission_For_
close	ADJ	37	02x07_-_Who_Is_This_Mission_For_
skilled	ADJ	1	02x07_-_Who_Is_This_Mission_For_
good	ADJ	27	02x07_-_Who_Is_This_Mission_For_
amazing	ADJ	4	02x07_-_Who_Is_This_Mission_For_
cool	ADJ	11	02x07_-_Who_Is_This_Mission_For_
difficult	ADJ	2	02x07_-_Who_Is_This_Mission_For_
close	ADJ	37	02x07_-_Who_Is_This_Mission_For_
close	ADJ	37	02x07_-_Who_Is_This_Mission_For_
fatal	ADJ	4	02x07_-_Who_Is_This_Mission_For_
suspicious	ADJ	2	02x07_-_Who_Is_This_Mission_For_
old	ADJ	9	02x07_-_Who_Is_This_Mission_For_
flashy	ADJ	2	02x07_-_Who_Is_This_Mission_For_
big	ADJ	17	02x07_-_Who_Is_This_Mission_For_
amazing	ADJ	4	02x07_-_Who_Is_This_Mission_For_
scary	ADJ	1	02x07_-_Who_Is_This_Mission_For_
little	ADJ	10	02x07_-_Who_Is_This_Mission_For_
obedient	ADJ	1	02x07_-_Who_Is_This_Mission_For_
perfect	ADJ	5	02x07_-_Who_Is_This_Mission_For_
exciting	ADJ	10	02x07_-_Who_Is_This_Mission_For_
flawless	ADJ	1	02x07_-_Who_Is_This_Mission_For_
happy	ADJ	4	02x07_-_Who_Is_This_Mission_For_
cheerful	ADJ	2	02x07_-_Who_Is_This_Mission_For_
uncool	ADJ	1	02x07_-_Who_Is_This_Mission_For_
crazy	ADJ	6	02x07_-_Who_Is_This_Mission_For_
scary	ADJ	1	02x07_-_Who_Is_This_Mission_For_
glad	ADJ	5	02x07_-_Who_Is_This_Mission_For_
different	ADJ	5	02x07_-_Who_Is_This_Mission_For_
female	ADJ	5	02x07_-_Who_Is_This_Mission_For_
likely	ADJ	5	02x07_-_Who_Is_This_Mission_For_
second	ADJ	15	02x07_-_Who_Is_This_Mission_For_
third	ADJ	8	02x07_-_Who_Is_This_Mission_For_
other	ADJ	4	02x07_-_Who_Is_This_Mission_For_
useless	ADJ	1	02x07_-_Who_Is_This_Mission_For_
least	ADJ	3	02x07_-_Who_Is_This_Mission_For_
sure	ADJ	10	02x07_-_Who_Is_This_Mission_For_
busy	ADJ	6	02x07_-_Who_Is_This_Mission_For_
right	ADJ	36	02x07_-_Who_Is_This_Mission_For_
quiet	ADJ	13	02x07_-_Who_Is_This_Mission_For_
scared	ADJ	4	02x07_-_Who_Is_This_Mission_For_
dummy	ADJ	6	02x07_-_Who_Is_This_Mission_For_
huge	ADJ	1	02x07_-_Who_Is_This_Mission_For_
huge	ADJ	1	02x07_-_Who_Is_This_Mission_For_
pathetic	ADJ	3	02x07_-_Who_Is_This_Mission_For_
little	ADJ	10	02x07_-_Who_Is_This_Mission_For_
new	ADJ	12	02x07_-_Who_Is_This_Mission_For_
hopeless	ADJ	4	02x07_-_Who_Is_This_Mission_For_
black	ADJ	22	02x07_-_Who_Is_This_Mission_For_
more	ADJ	5	02x07_-_Who_Is_This_Mission_For_
enough	ADJ	3	02x07_-_Who_Is_This_Mission_For_
crazy	ADJ	6	02x07_-_Who_Is_This_Mission_For_
last	ADJ	21	02x07_-_Who_Is_This_Mission_For_
secret	ADJ	14	02x07_-_Who_Is_This_Mission_For_
sorry	ADJ	4	02x07_-_Who_Is_This_Mission_For_
careful	ADJ	5	02x07_-_Who_Is_This_Mission_For_
possible	ADJ	4	02x07_-_Who_Is_This_Mission_For_
amazing	ADJ	4	02x07_-_Who_Is_This_Mission_For_
calm	ADJ	8	02x07_-_Who_Is_This_Mission_For_
normal	ADJ	5	02x07_-_Who_Is_This_Mission_For_
scary	ADJ	1	02x07_-_Who_Is_This_Mission_For_
pro	ADJ	4	02x07_-_Who_Is_This_Mission_For_
afraid	ADJ	4	02x07_-_Who_Is_This_Mission_For_
able	ADJ	4	02x07_-_Who_Is_This_Mission_For_
right	ADJ	36	02x07_-_Who_Is_This_Mission_For_
right	ADJ	36	02x07_-_Who_Is_This_Mission_For_
pet	ADJ	7	02x07_-_Who_Is_This_Mission_For_
busy	ADJ	6	02x07_-_Who_Is_This_Mission_For_
underground	ADJ	6	02x07_-_Who_Is_This_Mission_For_
cute	ADJ	2	02x07_-_Who_Is_This_Mission_For_
good	ADJ	27	02x07_-_Who_Is_This_Mission_For_
good	ADJ	27	02x07_-_Who_Is_This_Mission_For_
first	ADJ	16	02x07_-_Who_Is_This_Mission_For_
other	ADJ	4	02x07_-_Who_Is_This_Mission_For_
calm	ADJ	8	02x07_-_Who_Is_This_Mission_For_
such	ADJ	2	02x07_-_Who_Is_This_Mission_For_
uncool	ADJ	1	02x07_-_Who_Is_This_Mission_For_
headed	ADJ	13	02x07_-_Who_Is_This_Mission_For_
many	ADJ	1	02x07_-_Who_Is_This_Mission_For_
overconfident	ADJ	1	02x07_-_Who_Is_This_Mission_For_
unknown	ADJ	8	02x07_-_Who_Is_This_Mission_For_
invisible	ADJ	2	02x07_-_Who_Is_This_Mission_For_
evil	ADJ	6	02x07_-_Who_Is_This_Mission_For_
next	ADJ	4	02x07_-_Who_Is_This_Mission_For_
unknown	ADJ	8	02x07_-_Who_Is_This_Mission_For_
unable	ADJ	3	02x07_-_Who_Is_This_Mission_For_
blind	ADJ	10	02x07_-_Who_Is_This_Mission_For_
fit	ADJ	16	02x07_-_Who_Is_This_Mission_For_
unknown	ADJ	8	02x07_-_Who_Is_This_Mission_For_
new	ADJ	12	02x07_-_Who_Is_This_Mission_For_
second	ADJ	15	02x07_-_Who_Is_This_Mission_For_
difficult	ADJ	2	02x07_-_Who_Is_This_Mission_For_
big	ADJ	17	02x07_-_Who_Is_This_Mission_For_
last	ADJ	21	02x07_-_Who_Is_This_Mission_For_
angry	ADJ	3	02x07_-_Who_Is_This_Mission_For_
wrong	ADJ	13	02x07_-_Who_Is_This_Mission_For_
heroic	ADJ	6	02x07_-_Who_Is_This_Mission_For_
exciting	ADJ	10	02x07_-_Who_Is_This_Mission_For_
exciting	ADJ	10	02x07_-_Who_Is_This_Mission_For_
asleep	ADJ	5	02x07_-_Who_Is_This_Mission_For_
last	ADJ	21	02x07_-_Who_Is_This_Mission_For_
yor	ADJ	0	02x07_-_Who_Is_This_Mission_For_
fun	ADJ	4	02x07_-_Who_Is_This_Mission_For_
successful	ADJ	1	02x07_-_Who_Is_This_Mission_For_
important	ADJ	5	02x07_-_Who_Is_This_Mission_For_
satisfied	ADJ	5	02x07_-_Who_Is_This_Mission_For_
loud	ADJ	4	02x07_-_Who_Is_This_Mission_For_
new	ADJ	12	02x07_-_Who_Is_This_Mission_For_
sure	ADJ	10	02x07_-_Who_Is_This_Mission_For_
glad	ADJ	5	02x07_-_Who_Is_This_Mission_For_
much	ADJ	7	02x07_-_Who_Is_This_Mission_For_
difficult	ADJ	2	02x07_-_Who_Is_This_Mission_For_
able	ADJ	4	02x07_-_Who_Is_This_Mission_For_
much	ADJ	7	02x07_-_Who_Is_This_Mission_For_
much	ADJ	7	02x07_-_Who_Is_This_Mission_For_
upset	ADJ	17	02x07_-_Who_Is_This_Mission_For_
unknown	ADJ	8	02x07_-_Who_Is_This_Mission_For_
rebellious	ADJ	3	02x07_-_Who_Is_This_Mission_For_
okay	ADJ	4	02x07_-_Who_Is_This_Mission_For_
troubling	ADJ	6	02x07_-_Who_Is_This_Mission_For_
okay	ADJ	4	02x07_-_Who_Is_This_Mission_For_
glad	ADJ	5	02x07_-_Who_Is_This_Mission_For_
little	ADJ	10	02x07_-_Who_Is_This_Mission_For_
lonely	ADJ	4	02x07_-_Who_Is_This_Mission_For_
right	ADJ	36	02x07_-_Who_Is_This_Mission_For_
nice	ADJ	6	02x07_-_Who_Is_This_Mission_For_
young	ADJ	14	02x07_-_Who_Is_This_Mission_For_
open	ADJ	36	02x07_-_Who_Is_This_Mission_For_
main	ADJ	5	02x07_-_Who_Is_This_Mission_For_
hard	ADJ	22	02x07_-_Who_Is_This_Mission_For_
ready	ADJ	8	02x07_-_Who_Is_This_Mission_For_
unidentified	ADJ	2	02x07_-_Who_Is_This_Mission_For_
clear	ADJ	45	02x07_-_Who_Is_This_Mission_For_
original	ADJ	6	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
dazzling	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
memorable	ADJ	1	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
last	ADJ	21	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
inflatable	ADJ	1	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
idiot	ADJ	1	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
mad	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
popular	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
right	ADJ	36	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
crowded	ADJ	5	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
able	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
easy	ADJ	15	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
able	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
likely	ADJ	5	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
okay	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
secluded	ADJ	3	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
loud	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
possible	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
startling	ADJ	3	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
okay	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
pretty	ADJ	3	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
loud	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
black	ADJ	22	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
haired	ADJ	1	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
possible	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
okay	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
strong	ADJ	10	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
blind	ADJ	10	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
reckless	ADJ	2	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
good	ADJ	27	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
satisfied	ADJ	5	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
good	ADJ	27	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
much	ADJ	7	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
sorry	ADJ	4	02x08_-_The_Symphony_Upon_the_Ship-Sis_s_Herb_Tea
